|M210|102|102,00|A170|1|13d||102|0|||02|102,00||1,68|02|102,00||7,75|112110500000105|010701010000101
|M210|4|            4,00|C170|1|.comprasdd||2|pc|4|0|0|190|5101|511eff|0|0|0|0|0|0|0|50||4|5|,2|01|4,00|0,0000|||,07|01|4,00|0,0000|||,3|112110500000105
|M210|92,59|           92,59|C170|1|13C||1|KG|92,59|0|0|100|6102|6123|92,59|25|23,15|0|0|0|0|50||92,59|8|7,41|01|92,59|0,0000|||1,53|01|92,59|0,0000|||7,04|112110500000105
|M210|560|          560,00|C170|1|FB2||10|M|560|0|0|000|6109|611-IE|560|25|140|0|0|0|0|51||0|0|0|01|560,00|0,0000|||9,24|01|560,00|0,0000|||42,56|112110500000105
|M210|25000|        25000,00|C170|1|13c||1|KG|25000|0|1|100|6102|6123|25000|25|6250|0|0|0|0|50||25000|8|2000|01|25000,00|0,0000|||412,5|01|25000,00|0,0000|||1900|511110100000101
|M210|64472,5|        64472,50|C170|1|SOJA||1258|KG|64472,5|0|0|040|6109|611-IE|0|0|0|0|0|0|0|52||0|0|0|01|64472,50|0,0000|||1063,8|01|64472,50|0,0000|||4899,91|112110500000105
|M210|12|           12,00|C170|1|13T||1|KG|12|0|0|100|6102|6123|12|25|3|0|0|0|0|51||0|0|0|01|12,00|0,0000|||,2|01|12,00|0,0000|||,91|511110100000101
|M210|8300|         8300,00|C170|1|SOJA||10000|KG|8300|0|0|040|6109|611-IE|0|0|0|0|0|0|0|52||0|0|0|01|8300,00|0,0000|||136,95|01|8300,00|0,0000|||630,8|112110500000105
|M210|25000|        25000,00|C170|1|13c|ITEM CONTROLE CONSIGNADO JCSSGEI APDBRA VLS ....... 100X150X12-4 *IPI ALIQUOTA ZERO CLASS FISCAL A-7308.30.00 E C-7610.10.00 IPI ALIQUOTA 5% CLASS FISCAL B-7308.90.90 CONF.DECRETO 6006 DE 28/12/2006 *IPI ALIQUOTA ZERO CLASS FISCAL D-7610.90.00 CONF DECRE|1|KG|25000|0|0|100|6102|6123|25000|25|6250|0|0|0|0|50||25000|8|2000|01|25000,00|1,6500|||412,5|01|25000,00|7,6000|||1900|
|M210|28000,57|        28000,57|C170|2|13f|ITEM CONTROLE TOTAL|1|KG|28000,57|0|0|100|6102|6123|28000,57|25|7000,14|0|0|0|0|51||0|0|0|01|28000,57|1,6500|||462,01|04|28000,57|7,6000|||2128,04|
|M210|29123,99|        29123,99|C170|3|13t|ITEM CONTROLE TOTAL|1|KG|29123,99|0|0|100|6102|6123|29123,99|25|7281|0|0|0|0|51||0|0|0|01|29123,99|1,6500|||480,55|01|29123,99|7,6000|||2213,42|
|M210|25000|        25000,00|C170|1|13c|ITEM CONTROLE CONSIGNADO JCSSGEI APDBRA VLS ....... 100X150X12-4 *IPI ALIQUOTA ZERO CLASS FISCAL A-7308.30.00 E C-7610.10.00 IPI ALIQUOTA 5% CLASS FISCAL B-7308.90.90 CONF.DECRETO 6006 DE 28/12/2006 *IPI ALIQUOTA ZERO CLASS FISCAL D-7610.90.00 CONF DECRE|1|KG|25000|0|0|100|6102|6123|25000|25|6250|0|0|0|0|50||25000|8|2000|01|25000,00|1,6500|||412,5|01|25000,00|7,6000|||1900|
|M210|28000,57|        28000,57|C170|2|13f|ITEM CONTROLE TOTAL|1|KG|28000,57|0|0|100|6102|6123|28000,57|25|7000,14|0|0|0|0|51||0|0|0|01|28000,57|1,6500|||462,01|04|28000,57|7,6000|||2128,04|
|M210|29123,99|        29123,99|C170|3|13t|ITEM CONTROLE TOTAL|1|KG|29123,99|0|0|100|6102|6123|29123,99|25|7281|0|0|0|0|51||0|0|0|01|29123,99|1,6500|||480,55|01|29123,99|7,6000|||2213,42|
|M210|25000|        25000,00|C170|1|13c|ITEM CONTROLE CONSIGNADO JCSSGEI APDBRA VLS ....... 100X150X12-4 *IPI ALIQUOTA ZERO CLASS FISCAL A-7308.30.00 E C-7610.10.00 IPI ALIQUOTA 5% CLASS FISCAL B-7308.90.90 CONF.DECRETO 6006 DE 28/12/2006 *IPI ALIQUOTA ZERO CLASS FISCAL D-7610.90.00 CONF DECRE|1|KG|25000|0|0|100|6102|6123|25000|25|6250|0|0|0|0|50||25000|8|2000|01|25000,00|1,6500|||412,5|01|25000,00|7,6000|||1900|
|M210|28000,57|        28000,57|C170|2|13f|ITEM CONTROLE TOTAL|1|KG|28000,57|0|0|100|6102|6123|28000,57|25|7000,14|0|0|0|0|51||0|0|0|01|28000,57|1,6500|||462,01|04|28000,57|7,6000|||2128,04|
|M210|29123,99|        29123,99|C170|3|13t|ITEM CONTROLE TOTAL|1|KG|29123,99|0|0|100|6102|6123|29123,99|25|7281|0|0|0|0|51||0|0|0|01|29123,99|1,6500|||480,55|01|29123,99|7,6000|||2213,42|
|M210|122|          122,00|C170|1|13c|ITEM CONTROLE CONSIGNADO JCSSGEI APDBRA VLS ....... 100X150X12-4 *IPI ALIQUOTA ZERO CLASS FISCAL A-7308.30.00 E C-7610.10.00 IPI ALIQUOTA 5% CLASS FISCAL B-7308.90.90 CONF.DECRETO 6006 DE 28/12/2006 *IPI ALIQUOTA ZERO CLASS FISCAL D-7610.90.00 CONF DECRE|1|KG|122|0|0|100|6102|6123|122|25|30,5|0|0|0|0|50||122|8|9,76|01|122,00|1,6500|||2,01|01|122,00|7,6000|||9,27|
|M210|444|          444,00|C170|2|13ff|ITEM CONTROLE FÍSICO|2|KG|444|0|0|100|6102|6123|444|25|111|0|0|0|0|50||444|8|35,52|01|444,00|1,6500|||7,33|01|444,00|7,6000|||33,74|
|M210|1221|         1221,00|C170|3|DD|Material D.Direto - TRIBUTADO|11|pc|1221|0|1|000|6102|6123|1221|25|305,25|0|0|0|0|51||0|0|0|01|1221,00|1,6500|||20,15|01|1221,00|7,6000|||92,8|
|M210|22|           22,00|C170|4|13d|NARRATIVA INFORMADA \O/ \O/ \O/ \O/ EEEEEEEEEEE|1|pc|22|0|1|100|6102|6123|22|25|5,5|0|0|0|0|51||0|0|0|02|22,00|1,6500|||,36|01|22,00|7,6000|||1,67|
|M210|916,7|          916,70|C170|1|13d|NARRATIVA INFORMADA \O/ \O/ \O/ \O/ EEEEEEEEEEE|1|pc|916,7|0|0|100|6101|611tb|916,7|25|229,17|0|0|0|0|51||0|0|0|02|916,70|0,0000|||15,13|02|916,70|0,0000|||69,67|112110500000105
|M210|550,02|          550,02|C170|2|13f||2|KG|550,02|0|0|100|6101|611tb|550,02|25|137,51|0|0|0|0|51||0|0|0|01|550,02|0,0000|||9,08|01|550,02|0,0000|||41,8|112110500000105
|M210|916,7|          916,70|C170|1|13d|NARRATIVA INFORMADA \O/ \O/ \O/ \O/ EEEEEEEEEEE|1|pc|916,7|0|0|100|6101|611tb|916,7|25|229,17|0|0|0|0|50||916,7|0|0|03|916,70|0,0000|||15,13|01|916,70|0,0000|||69,67|112110500000105
|M210|183,34|          183,34|C170|2|13f||1|KG|183,34|0|0|100|6101|611tb|183,34|25|45,84|0|0|0|0|54||0|0|0|02|183,34|0,0000|||3,03|04|0,00|0,0000|||13,93|112110500000105
|M210|0|         1342,08|C170|1|13T||12|KG|0|0|0|100|5101|5111ST|1342,08|17|228,15|0|0|0|0|51||0|0|0|01|1342,08|0,0000|||22,14|01|1342,08|0,0000|||102|
|M210|0|         1127,50|C170|1|13t||10|KG|0|0|0|100|5101|5111ST|1127,5|17|191,68|0|0|0|0|51||0|0|0|01|1127,50|0,0000|||18,6|01|1127,50|0,0000|||85,69|
