|T001|1||||
|T002|2|CONTABILISTA NEW||124528|01905585000232|89200000||RUA 1|2|||BAIRRO|47|21210000|47|21210000||SC|09102|900|
|T010|00010101|09|1|5|3220201|CONTRIBUICOES AO FGTS DIRETO|||3220200|||
|T010|00010101|09|1|5|3220301|CONTRIBUICOES A TERCEIROS DIRETO|||3220300|||
|T010|00010101|09|1|5|3220601|INSS S/ SERVICOS DE TERCEIROS DIRETO|||3220600|||
|T010|00010101|09|1|5|3225101|BOLSAS DE ESTUDOS DIRETO|||3225100|||
|T010|00010101|09|1|5|3225201|CESTA BASICA DIRETO|||3225200|||
|T010|00010101|09|1|5|3225301|CONVENIO MEDICO DIRETO|||3225300|||
|T010|00010101|09|1|5|3225401|REFEICOES E LANCHES DIRETO|||3225400|||
|T010|00010101|09|1|5|3225501|SEGURO DE VIDA DIRETO|||3225500|||
|T010|00010101|09|1|5|3225601|VALE TRANSPORTE DIRETO|||3225600|||
|T010|00010101|09|1|5|3225701|UNIFORME DE TRABALHO DIRETO|||3225700|||
|T010|00010101|09|1|5|3225901|CONTRIBUICAO AO SESI|||3225900|||
|T010|00010101|09|1|5|3230101|SALARIOS E ORDENADOS INDIRETO|||3230100|||
|T010|00010101|09|1|5|3230201|FERIAS INDIRETO|||3230200|||
|T010|00010101|09|1|5|3230301|ADICIONAIS INDIRETO|||3230300|||
|T010|00010101|09|1|5|3230401|13O SALARIO INDIRETO|||3230400|||
|T010|00010101|09|1|5|3230501|AVISO PREVIO INDIRETO|||3230500|||
|T010|00010101|09|1|5|3230601|INDENIZACOES INDIRETO|||3230600|||
|T010|00010101|09|1|5|3230701|PARTICIPACOES RESULTADO/LUCRO INDIRETO|||3230700|||
|T010|00010101|09|1|5|3230801|HORAS EXTRAS INDIRETO|||3230800|||
|T010|00010101|09|1|5|3230901|SERVICOS DE TERCEIROS INDIRETO - PJ|||3230900|||
|T010|00010101|09|1|5|3231001|COMISSOES INDIRETO|||3231000|||
|T010|00010101|09|1|5|3231101|SERVICOS DE TERCEIROS INDIRETO - PF|||3231100|||
|T010|00010101|09|1|5|3240101|CONTRIBUICOES AO INSS INDIRETO|||3240100|||
|T010|00010101|09|1|5|3240201|CONTRIBUICOES AO FGTS INDIRETO|||3240200|||
|T010|00010101|09|1|5|3240301|CONTRIBUICOES TERCEIROS INDIRETO|||3240300|||
|T010|00010101|09|1|5|3240601|INSS S/ SERVICOS DE TERCEIROS INDIRETO|||3240600|||
|T010|00010101|09|1|5|3255101|BOLSA DE ESTUDOS INDIRETO|||3255100|||
|T010|00010101|09|1|5|3255201|CESTA BASICA INDIRETO|||3255200|||
|T010|00010101|09|1|5|3255301|CONVENIO MEDICO INDIRETO|||3255300|||
|T010|00010101|09|1|5|3255401|REFEICOES E LANCHES INDIRETO|||3255400|||
|T010|00010101|09|1|5|3255501|SEGURO DE VIDA INDIRETO|||3255500|||
|T010|00010101|09|1|5|3255601|VALE TRANSPORTE INDIRETO|||3255600|||
|T010|00010101|09|1|5|3255701|UNIFORME DE TRABALHO INDIRETO|||3255700|||
|T010|00010101|09|1|5|3255901|CONTRIBUICAO AO SESI INDIRETO|||3255900|||
|T010|00010101|09|1|5|4130101|DESPESAS COM ENTREGAS PROPRIAS|||4130100|||
|T010|00010101|09|1|5|4130301|COMISSOES|||4130300|||
|T010|00010101|09|1|5|4130501|ENERGIA ELETRICA|||4130500|||
|T010|00010101|09|1|5|4130601|FERRAMENTAS/ UTENSILIOS PEQ VALOR|||4130600|||
|T010|00010101|09|1|5|4130701|MANUTENCAO DE CONSTRUCOES|||4130700|||
|T010|00010101|09|1|5|4130801|MANUTENCAO MAQS/ EQUIPTOS INDS|||4130800|||
|T010|00010101|09|1|5|4130901|MANUTENCAO DE FERRAMENTAS|||4130900|||
|T010|00010101|09|1|5|4131001|MAUTENCAO ELETRICA / HIDRAULICA|||4131000|||
|T010|00010101|09|1|5|4131101|MANUTENCAO DE VE¡CULOS|||4131100|||
|T010|00010101|09|1|5|4131501|EQUIPTOS DE PROTECAO INDIVIDUAL|||4131500|||
|T010|00010101|09|1|5|4131601|MANUTENCAO GABARITOS / DISPOSITIVO|||4131600|||
|T010|00010101|09|1|5|4132301|TRANSPORTES E LOCOMOCOES|||4132300|||
|T010|00010101|09|1|5|4132901|MATERIAS PRIMAS AUXILIARES|||4132900|||
|T010|00010101|09|1|5|4230101|AGUA E ESGOTO|||4230100|||
|T010|00010101|09|1|5|4230201|ALUGUEL|||4230200|||
|T010|00010101|09|1|5|4230401|PROPAGANDA E PUBLICACOES|||4230400|||
|T010|00010101|09|1|5|4230601|ASSOCIACOES DE CLASSE|||4230600|||
|T010|00010101|09|1|5|4230701|PRODUTOS BONIFICADOS|||4230700|||
|T010|00010101|09|1|5|4230801|BRINDES E PRESENTES|||4230800|||
|T010|00010101|09|1|5|4230901|SERVICOS DE TELEFONIA|||4230900|||
|T010|00010101|09|1|5|4231001|CONTRIBUICOES E DOACOES|||4231000|||
|T010|00010101|09|1|5|4231101|DEPRECIACOES E AMORTIZACOES|||4231100|||
|T010|00010101|09|1|5|4231201|ASSINATURA DE JORNAIS E REVISTAS|||4231200|||
|T010|00010101|09|1|5|4231301|DEPRECIACOES/AMORTIZACOES PF/IMP|||4231300|||
|T010|00010101|09|1|5|4231401|DESPESAS INDEDUTIVEIS|||4231400|||
|T010|00010101|09|1|5|4231501|DESPESAS DE CARTORIO|||4231500|||
|T010|00010101|09|1|5|4231601|MATERIAIS P/ ASSISTENCIA TECNICA|||4231600|||
|T010|00010101|09|1|5|4231701|DEPREC/AMORTIZ-ARREND MERCANTIL|||4231700|||
|T010|00010101|09|1|5|4231801|SERVICOS DE CORREIOS|||4231800|||
|T010|00010101|09|1|5|4231901|DESPESAS SOCIAIS|||4231900|||
|T010|00010101|09|1|5|4232001|FEIRAS E EXPOSICOES|||4232000|||
|T010|00010101|09|1|5|4232101|DESPESAS DE ENTREGAS POR TERCEIROS - PJ|||4232100|||
|T010|00010101|09|1|5|4232301|DESPESAS JUDICIAIS|||4232300|||
|T010|00010101|09|1|5|4232401|MANUTENCAO DE MOVEIS/UTENSILIOS|||4232400|||
|T010|00010101|09|1|5|4232501|MATERIAIS DE HIGIENE E LIMPEZA|||4232500|||
|T010|00010101|09|1|5|4232601|MATERIAIS DE TESTE|||4232600|||
|T010|00010101|09|1|5|4232701|DESPESAS DE ENTREGAS TERCEIROS - PF|||4232700|||
|T010|00010101|09|1|5|4232801|DESPESAS C/MATERIAIS ESCRITORIO|||4232800|||
|T010|00010101|09|1|5|4232901|DESPESAS COM EXPOSITORES|||4232900|||
|T010|00010101|09|1|5|4233001|MEDICAMENTOS|||4233000|||
|T010|00010101|09|1|5|4233101|PERDAS POR OBSOLESCENCIAS|||4233100|||
|T010|00010101|09|1|5|4233201|PERDAS NO PROCESSO INDL/SUCATAS|||4233200|||
|T010|00010101|09|1|5|4233301|PRO-LABORE|||4233300|||
|T010|00010101|09|1|5|4233401|MATERIAIS DE CONSUMO|||4233400|||
|T010|00010101|09|1|5|4233501|PREMIOS DE SEGUROS|||4233500|||
|T010|00010101|09|1|5|4233600|SEGURO DE VEICULO|||4233000|||
|T010|00010101|09|1|5|4233700|SEGURO DE VIDA/ACIDENTE|||4233000|||
|T010|00010101|09|1|5|4233801|DESPESAS ASSESSORIA/CONSULTORIA|||4233800|||
|T010|00010101|09|1|5|4233900|DEPRECIACAO/AMORTIZACAO-AAP|||4233000|||
|T010|00010101|09|1|5|4233901|DEPRECIACAO/AMORTIZACAO-AAP|||4233000|||
|T010|00010101|09|1|5|4234001|CURSOS E PALESTRAS|||4234000|||
|T010|00010101|09|1|5|4234100|DESPESAS C/ PROJETOS CANCELADOS|||4234000|||
|T010|00010101|09|1|5|4234201|DESPESAS DE VIAGENS|||4234200|||
|T010|00010101|09|1|5|4234301|PREVENCAO DE INCENDIO|||4234300|||
|T010|00010101|09|1|5|4234400|DESPESAS PEDAGIOS/ESTACIONAMENTO|||4234000|||
|T010|00010101|09|1|5|4234501|INDENIZACOES A TERCEIROS|||4234500|||
|T010|00010101|09|0|5|4234600|ESPORTES E RECREACOES|||4234000|||
|T010|00010101|09|1|5|4234701|DESPESAS COM PROTOTIPOS|||4234700|||
|T010|00010101|09|1|5|4234900|CONTA DE ACERTO DE ESTOQUE|||4234000|||
|T010|00010101|09|1|5|4235100|CONTA ACERTO P/ SAIDA INVENTARIO|||4235000|||
|T010|00010101|09|1|5|4235301|MULTAS CONTRATUAIS|||4235300|||
|T010|00010101|09|1|5|4235501|CATALOGOS E PROSPECTOS|||4235500|||
|T010|00010101|09|1|5|4235601|SERVICOS MEDICOS/EXAMES LABORATORIAIS|||4235600|||
|T010|00010101|09|1|5|4235801|MANUTENCAO DE SOFTWARE|||4235800|||
|T010|00010101|09|1|5|4235901|MANUTENCAO DE HARDWARE|||4235900|||
|T010|00010101|09|1|5|4236001|DESPESAS C/PESQUISA E DESENVOLVIMENTO|||4236000|||
|T010|00010101|09|1|5|4236101|DESPESAS C/INOVACAO TECNOLOGICA|||4236100|||
|T010|00010101|09|1|5|4236201|DESPESAS DE ENGENHARIA/PROCESSOS|||4236200|||
|T010|00010101|09|1|5|4236501|DESP PRE-OPERACIONAL/INDUSTRIAL|||4236500|||
|T010|00010101|09|1|5|4236701|ALUGUEIS DE MARCAS E PATENTES|||4236700|||
|T010|00010101|09|0|5|4236800|PREMIOS|||4236000|||
|T010|00010101|09|1|5|4236901|DESPESAS C/PROPAG COOPERATIVADA|||4236900|||
|T010|00010101|09|1|5|4237001|RATEIO PARA O CENTRO DE CUSTO|||4237000|||
|T010|00010101|09|1|5|4237101|TRANSFERENCIA PRODUCAO ANDAMENTO|||4237100|||
|T010|00010101|09|1|5|4237201|APROPRIACAO DO RATEIO INDL ACO/ALU|||4237200|||
|T010|00010101|09|1|5|4237301|APROPRIACAO DO RATEIO ADM PRODUCAO I|||4237300|||
|T010|00010101|09|1|5|4237401|APROPRIACAO DO RATEIO SISTEMA QUALIDADE|||4237400|||
|T010|00010101|09|1|5|4237501|APROPRIACAO DO RATEIO PCP|||4237500|||
|T010|00010101|09|0|5|4237600|APROPRIACAO DO RATEIO DO CC 5211|||4237000|||
|T010|00010101|09|1|5|4237701|APROPRIACAO DO RATEIO ADM PRODUCAO II|||4237700|||
|T010|00010101|09|0|5|4237800|APROPRIACAO DO RATEIO DO CC 5213|||4237000|||
|T010|00010101|09|1|5|4237901|APROPRIACAO DO RATEIO ENG PROD PROC ACO|||4237900|||
|T010|00010101|09|1|5|4238001|APROPRIACAO DO RATEIO DO CC 99070402|||4238000|||
|T010|00010101|09|0|5|4238100|APROPRIACAO DO RATEIO DO CC 99070403|||4238000|||
|T010|00010101|09|0|5|4238200|APROPRIACAO DO RATEIO DO CC 5224|||4238000|||
|T010|00010101|09|1|5|4238301|APROPRIACAO DO RATEIO ENG INDL|||4238300|||
|T010|00010101|09|0|5|4238400|APROPRIACAO DO RATEIO DO CC 99070404|||4238000|||
|T010|00010101|09|1|5|4238501|APROPRIACAO DO RATEIO PDI|||4238500|||
|T010|00010101|09|1|5|4238600|APROPRIACAO DO RATEIO DO CC 99080103|||4238000|||
|T010|00010101|09|1|5|4238701|APROPRIACAO DO RATEIO ENG PROD PROC ALU|||4238700|||
|T010|00010101|09|1|5|4238801|APROPRIACAO DOS CC PARA OS|||4238800|||
|T010|00010101|09|0|5|4238900|TRANSFERENCIA DOS CC - ALUMINIO|||4238000|||
|T010|00010101|09|1|5|4239001|APROPRIACAO DA MOD|||4239000|||
|T010|00010101|09|1|5|4239100|APROPRIACAO DA MOI|||4239000|||
|T010|00010101|09|1|5|4239101|APROPRIACAO DA MOI|||4239000|||
|T010|00010101|09|1|5|4239200|APROPRIACAO DE GGF|||4239000|||
|T010|00010101|09|1|5|4239201|APROPRIACAO DE GGF|||4239000|||
|T010|00010101|09|1|5|4239400|TRANSITORIA DE APROPRIACAO|||4239000|||
|T010|00010101|09|1|5|4239401|TRANSITORIA DE APROPRIACAO|||4239000|||
|T010|00010101|09|1|5|4240101|CONTRIBUICAO SINDICAL|||4240100|||
|T010|00010101|09|1|5|4240201|DESPESAS COM ICMS|||4240200|||
|T010|00010101|09|1|5|4240301|DESPESAS COM IPI|||4240300|||
|T010|00010101|09|1|5|4240401|IMPOSTO PREDIAL|||4240400|||
|T010|00010101|09|1|5|4240501|IPVA|||4240500|||
|T010|00010101|09|1|5|4240601|IOF|||4240600|||
|T010|00010101|09|1|5|4240701|MULTAS FISCAIS|||4240700|||
|T010|00010101|09|1|5|4240801|MULTA DE TRANSITO|||4240800|||
|T010|00010101|09|1|5|4240901|TAXAS E EMOLUMENTOS|||4240900|||
|T010|00010101|09|1|5|4241001|PIS SOBRE OUTRAS RECEITAS|||4241000|||
|T010|00010101|09|1|5|4241101|COFINS SOBRE OUTRAS RECEITAS|||4241100|||
|T010|00010101|09|1|5|4241200|CONTRIBUICAO SOCIAL|||4241000|||
|T010|00010101|09|0|5|4241500|IR POR AUTO DE INFRACAO|||4241000|||
|T010|00010101|09|0|5|4241600|IRRF S/ APLICACOES FINANCEIRAS|||4241000|||
|T010|00010101|09|0|5|4241700|DESPESAS COM CPMF|||4241000|||
|T010|00010101|09|1|5|4241800|IRRF SOBRE FRINGE BENEFITS|||4241000|||
|T010|00010101|09|1|5|4250101|CM E JUROS FISCAIS|||4250100|||
|T010|00010101|09|1|5|4250201|CM POS FIXADAS PASSIVAS|||4250200|||
|T010|00010101|09|1|5|4250301|CM PRE FIXADAS PASSIVAS|||4250300|||
|T010|00010101|09|1|5|4250401|CM S/ IRPJ E CSLL|||4250400|||
|T010|00010101|09|1|5|4250501|DESCONTOS CONCEDIDOS|||4250500|||
|T010|00010101|09|1|5|4250601|DESPESAS BANCARIAS|||4250600|||
|T010|00010101|09|1|5|4250701|JUROS PASSIVOS|||4250700|||
|T010|00010101|09|1|5|4250801|VARIACOES CAMBIAIS PASSIVA|||4250800|||
|T010|00010101|09|1|5|4251001|PERDAS EM APLICACOES|||4251000|||
|T010|00010101|09|1|5|4251101|DESPESAS C/EMPRESTIMOS/FINANCTOS|||4251100|||
|T010|00010101|09|1|5|4251201|CREDITOS INCOBRAVEIS|||4251200|||
|T010|00010101|09|1|5|4251301|JUROS SOBRE CAPITAL PROPRIO|||4251300|||
|T010|00010101|09|1|5|4290101|PROVISAO DE DEVEDORES DUVIDOSOS|||4290100|||
|T010|00010101|09|1|5|4290201|PROVISAO PARA IMPOSTO DE RENDA|||4290200|||
|T010|00010101|09|1|5|4290501|PROVISAO PARA COMISSAO|||4290500|||
|T010|00010101|09|1|5|4290601|PROVISAO PARA AJUSTE VR MERCADO|||4290600|||
|T010|00010101|09|1|5|4290701|PROVISAO PARA PARTIC RESULTADOS|||4290700|||
|T010|00010101|09|1|5|4290801|PROVISAO PARA CONTRIBUICAO SOCIAL|||4290800|||
|T010|00010101|09|1|5|4291001|PROVISAO PARA CONTIGENCIAS|||4291000|||
|T010|00010101|09|1|5|4291100|PROVISAO P/ PERDAS COM ACOES|||4291000|||
|T010|00010101|09|1|5|4291201|PROVISAO PARA PROPAGANDA|||4291200|||
|T010|00010101|09|1|5|4291300|PROV PARA PRODUTOS BONIFICADOS|||4291000|||
|T010|00010101|09|1|5|4291301|PROV PARA PRODUTOS BONIFICADOS|||4291000|||
|T010|00010101|09|0|5|4291400|PROVISAO PARA IRPJ E CSLL DIFERIDOS|||4291000|||
|T010|00010101|09|0|5|5111100|VENDAS DE ESQUADRIAS EM ACO|||5111000|||
|T010|00010101|09|0|5|5111200|VENDAS DE ESQUADRIAS EM ALUMINIO|||5111000|||
|T010|00010101|09|0|5|5211100|(-)DEVOL/CANCEL ESQUADR EM ACO|||5211000|||
|T010|00010101|09|0|5|5211200|(-)DEVOL/CANCEL ESQUADR ALUMINIO|||5211000|||
|T010|00010101|09|0|5|5221100|(-) IMPOSTOS SOBRE ESQUADRIAS EM ACO|||5221000|||
|T010|00010101|09|0|5|5221200|(-) IMPOSTO SOBRE ESQUADRIAS EM ALUMINIO|||5221000|||
|T010|00010101|09|1|5|5229101|COFINS S/ REVENDA DE MERCADORIAS|||5229100|||
|T010|00010101|09|1|5|5229102|ICMS S/ REVENDA DE MERCADORIAS|||5229100|||
|T010|00010101|09|1|5|5229103|IPI S/ REVENDA DE MERCADORIAS|||5229100|||
|T010|00010101|09|1|5|5229104|PIS S/ REVENDA DE MERCADORIAS|||5229100|||
|T010|00010101|09|1|5|5229105|ICMS ST S/ REVENDA DE MERCADORIAS|||5229100|||
|T010|00010101|09|1|5|5229201|COFINS S/ OUTRAS VENDAS|||5229200|||
|T010|00010101|09|1|5|5229202|ICMS S/ OUTRAS VENDAS|||5229200|||
|T010|00010101|09|1|5|5229203|IPI S/ OUTRAS VENDAS|||5229200|||
|T010|00010101|09|1|5|5229204|PIS S/ OUTRAS VENDAS|||5229200|||
|T010|00010101|09|1|5|5229205|ICMS ST S/ OUTRAS VENDAS|||5229200|||
|T010|00010101|09|1|5|5229301|COFINS S/ VENDAS DE SERVICOS|||5229300|||
|T010|00010101|09|1|5|5229302|ICMS S/ VENDAS DE SERVICOS|||5229300|||
|T010|00010101|09|1|5|5229304|PIS S/ VENDAS DE SERVICOS|||5229300|||
|T010|00010101|09|1|5|5229305|ISS S/ VENDAS DE SERVICOS|||5229300|||
|T010|00010101|09|0|5|5231100|(-)CUSTOS DE ESQUADRIAS EM ACO|||5231000|||
|T010|00010101|09|0|5|5231200|(-)CUSTOS ESQUADRIAS EM ALUMINIO|||5231000|||
|T010|00010101|09|1|5|5232001|CUSTOS DAS MERCADORIAS VENDIDAS|||5232000|||
|T010|00010101|09|0|5|5233000|(-)CUSTOS DE INDUSTRIALIZACAO|||5231000|||
|T010|00010101|09|0|5|5234000|(-) CUSTOS DE SERVICOS DE INSTALACOES|||5231000|||
|T010|00010101|01|1|6|1628902|CONSTRUCOES / BENFEITORIAS|||1628900|||
|T010|00010101|01|1|6|1628905|EQUIPAMENTOS DE PRODUCAO|||1628900|||
|T010|00010101|01|1|6|1628907|FERRAMENTAS DE PRODUCAO|||1628900|||
|T010|00010101|01|1|6|1628910|VEICULOS|||1628900|||
|T010|00010101|09|1|6|4234601|ESPORTES E RECREACOES|||4234600|||
|T010|00010101|09|1|6|4236801|PREMIOS|||4236800|||
|T010|00010101|09|1|6|4237601|APROPRIACAO DO RATEIO DO CC 5211|||4237600|||
|T010|00010101|09|1|6|4237801|APROPRIACAO DO RATEIO DO CC 5213|||4237800|||
|T010|00010101|09|1|6|4238101|APROPRIACAO DO RATEIO DO CC 99070403|||4238100|||
|T010|00010101|09|1|6|4238201|APROPRIACAO DO RATEIO DO CC 5224|||4238200|||
|T010|00010101|09|1|6|4238401|APROPRIACAO DO RATEIO DO CC 99070404|||4238400|||
|T010|00010101|09|1|6|4238901|TRANSFERENCIA DOS CC - ALUMINIO|||4238900|||
|T010|00010101|09|1|6|4241501|IR POR AUTO DE INFRACAO|||4241500|||
|T010|00010101|09|1|6|4241601|IRRF S/ APLICACOES FINANCEIRAS|||4241600|||
|T010|00010101|09|1|6|4241701|DESPESAS COM CPMF|||4241700|||
|T010|00010101|09|1|6|4291401|PROVISAO PARA IRPJ E CSLL DIFERIDOS|||4291400|||
|T010|00010101|09|1|6|5111101|VENDAS MERCADO INTERNO - ACO|||5111100|||
|T010|00010101|09|1|6|5111102|VENDAS EXPORTACAO INDIRETA-ACO|||5111100|||
|T010|00010101|09|1|6|5111103|VENDAS P/ZONA FRANCA MANAUS-ACO|||5111100|||
|T010|00010101|09|1|6|5111104|VENDAS EXPORTACAO DIRETA - ACO|||5111100|||
|T010|00010101|09|1|6|5111109|VENDAS P/ENTREGA FUT ESQUADR ACO|||5111100|||
|T010|00010101|09|1|6|5111201|VENDAS MERCADO INTERNO-ALUMINIO|||5111200|||
|T010|00010101|09|1|6|5111202|VENDAS EXPORTACAO INDIRETA-ALA|||5111200|||
|T010|00010101|09|1|6|5111203|VENDAS P/ZONA FRANCA MANAUS-ALA|||5111200|||
|T010|00010101|09|1|6|5111204|VENDAS EXPORTACAO DIRETA - ALA|||5111200|||
|T010|00010101|09|1|6|5111209|VENDAS P/ENTREGA FUT ESQUAD ALA|||5111200|||
|T010|00010101|09|1|6|5211101|DEVOL MERC INTERNO ESQUADR ACO|||5211100|||
|T010|00010101|09|1|6|5211102|DEVOL MERC EXTERNO ESQUADR ACO|||5211100|||
|T010|00010101|09|1|6|5211201|DEVOL MERC INTERNO ESQUADR ALUM|||5211200|||
|T010|00010101|09|1|6|5211202|DEVOL MERC EXTERNO ESQUADR ALUM|||5211200|||
|T010|00010101|09|1|6|5221101|COFINS S/ VENDAS ESQUADRIAS EM ACO|||5221100|||
|T010|00010101|09|1|6|5221102|ICMS S/ VENDAS ESQUADRIAS EM ACO|||5221100|||
|T010|00010101|09|1|6|5221103|IPI S/ VENDAS ESQUADRIAS EM ACO|||5221100|||
|T010|00010101|09|1|6|5221104|PIS S/ VENDAS ESQUADRIAS EM ACO|||5221100|||
|T010|00010101|09|1|6|5221105|ICMS ST S/ VENDAS ESQUADRIAS EM ACO|||5221100|||
|T010|00010101|09|1|6|5221201|COFINS S/ VENDAS ESQUADRIAS EM ALUMINIO|||5221200|||
|T010|00010101|09|1|6|5221202|ICMS S/ VENDAS ESQUADRIAS EM ALUMINIO|||5221200|||
|T010|00010101|09|1|6|5221203|IPI S/ VENDAS ESQUADRIAS EM ALUMINIO|||5221200|||
|T010|00010101|09|1|6|5221204|PIS S/ VENDAS ESQUADRIAS EM ALUMINIO|||5221200|||
|T010|00010101|09|1|6|5221205|ICMS ST S/ VENDAS ESQUADRIAS EM ALUMINIO|||5221200|||
|T010|00010101|09|1|6|5231101|CUSTOS DAS VENDAS ESQUADR EM ACO|||5231100|||
|T010|00010101|09|1|6|5231102|CUSTOS ESQUADR EM ACO DEVOLVIDOS|||5231100|||
|T010|00010101|09|1|6|5231103|AJUSTES DE INVENTARIOS|||5231100|||
|T010|00010101|09|1|6|5231104|CONTA DE ACERTO VALOR DO ESTOQUE|||5231100|||
|T010|00010101|09|1|6|5231201|CUSTOS DAS VENDAS ESQUADR ALUM|||5231200|||
|T010|00010101|09|1|6|5231202|CUSTOS ESQUADR EM ALUM DEVOLVIDO|||5231200|||
|T010|00010101|09|1|6|5231203|AJUSTES DE INVENTARIOS|||5231200|||
|T010|00010101|09|1|6|5231204|CONTA DE ACERTO VALOR DO ESTOQUE|||5231200|||
|T010|00010101|09|1|6|5233001|CUSTOS DE INDUSTRIAZALICAO|||5233000|||
|T010|00010101|09|1|6|5234001|CUSTOS DE INSTALACOES|||5234000|||
|T013|1|00|0|1438010070113|00|1||0000111|20110501|35110553113791001790550010000001110000000000|1650,00|2|0,00|55|0||1500,00||0,00|||||0|0,00|0,00|0,00||0,00||||||||0,00||0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||||||||||||
|T013AP|02|1500,00|0,000|0,00|375,00|0,00|0,00|0,00|0,00|10|6403|25,00||1650,00|0,00|
|T013AP|04|1500,00|0,000|0,00|150,00|0,00|0,00|0,00|0,00|01|6403|0,00||1650,00|0,00|
|T013AP|05|0,00|0,000|0,00|0,00|0,00|1500,00|0,00|0,00|52|6403|0,00||1650,00|0,00|
|T013AP|20|1500,00|0,000|0,00|180,00|0,00|0,00|0,00|0,00|10|6403|12,00||0,00|0,00|
|T013AP|21|1500,00|0,000|0,00|270,00|0,00|0,00|0,00|0,00|10|6403|18,00||0,00|0,00|
|T013|0|00|0|14|00|5||1052011|20110501||1100,00|2|0,00|01|0||1000,00|20110501|0,00|||||0|0,00|0,00|0,00||0,00||||||||0,00||0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||||||||||||
|T013AP|02|1000,00|0,000|0,00|180,00|0,00|0,00|0,00|0,00|00|3101|18,00||1100,00|0,00|
|T013AP|05|1000,00|0,000|0,00|100,00|0,00|0,00|0,00|0,00|49|3101|10,00||1100,00|0,00|
|T013|1|00|0|1438010070113|00|1||123456789|20110501||1800,00|2|0,00|01|0||1800,00||0,00|||||0|0,00|0,00|0,00||0,00||||||||0,00||0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||||||||||||
|T013AP|02|0,00|0,000|0,00|0,00|0,00|1800,00|0,00|0,00|41|7101|25,00||1800,00|0,00|
|T013|0|00|0|14|00|5||2052011|20110501||1000,00|2|0,00|01|0||1000,00|20110501|0,00|||||0|0,00|0,00|0,00||0,00||||||||0,00||0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||||||||||||
|T013AP|02|1000,00|0,000|0,00|180,00|0,00|0,00|0,00|0,00|00|3101|18,00||1000,00|0,00|
|T013AP|05|0,00|0,000|0,00|0,00|0,00|0,00|1000,00|0,00|49|3101|15,00||1000,00|0,00|
|T013|0|00|0|14|00|5||3052011|20110501||1000,00|2|0,00|01|0||1000,00|20110501|0,00|||||0|0,00|0,00|0,00||0,00||||||||0,00||0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||||||||||||
|T013AP|02|1000,00|0,000|0,00|180,00|0,00|0,00|0,00|0,00|00|3101|18,00||1000,00|0,00|
|T013AP|05|0,00|0,000|0,00|0,00|0,00|1000,00|0,00|0,00|49|3101|9,00||1000,00|0,00|
|T013|1|00|0|14|00|5||4052011|20110501||1100,00|2|0,00|01|0||1000,00||0,00|||||0|0,00|0,00|0,00||0,00||||||||0,00||0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||||||||||||
|T013AP|02|0,00|0,000|0,00|0,00|0,00|1000,00|0,00|0,00|41|7101|0,00||1100,00|0,00|
|T013AP|05|1000,00|0,000|0,00|100,00|0,00|0,00|0,00|0,00|50|7101|10,00||1100,00|0,00|
|T013|1|00|0|14|00|5||5052011|20110501||1000,00|2|0,00|01|0||1000,00||0,00|||||0|0,00|0,00|0,00||0,00||||||||0,00||0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||||||||||||
|T013AP|02|0,00|0,000|0,00|0,00|0,00|1000,00|0,00|0,00|41|7101|0,00||1000,00|0,00|
|T013AP|05|0,00|0,000|0,00|0,00|0,00|1000,00|0,00|0,00|52|7101|10,00||1000,00|0,00|
|T013|1|00|0|14|00|5||6052011|20110501||1000,00|2|0,00|01|0||1000,00||0,00|||||0|0,00|0,00|0,00||0,00||||||||0,00||0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||||||||||||
|T013AP|02|0,00|0,000|0,00|0,00|0,00|1000,00|0,00|0,00|41|7101|0,00||1000,00|0,00|
|T013AP|05|0,00|0,000|0,00|0,00|0,00|0,00|1000,00|0,00|53|7101|10,00||1000,00|0,00|
|T013|0|06|1|18|00|5||7052011|20110501||1000,00|2|0,00|01|0||1000,00|20110501|0,00|||||0|0,00|0,00|0,00||0,00||||||||0,00||0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||||||||||||
|T013AP|01|1000,00|0,000|0,00|0,00|0,00|0,00|0,00|0,00|00|1933|0,00||1000,00|0,00|
|T013AP|02|1000,00|0,000|0,00|170,00|0,00|0,00|0,00|0,00|00|1933|17,00||1000,00|0,00|
|T013AP|10|0,00|0,000|0,00|15,95|0,00|0,00|0,00|0,00||1933|0,00||1000,00|0,00|
|T013AP|11|0,00|0,000|0,00|72,30|0,00|0,00|0,00|0,00||1933|0,00||1000,00|0,00|
|T013|1|06|0|18|00|5||8052011|20110501||1000,00|2|0,00|01|0||1000,00||0,00|||||0|0,00|0,00|0,00||0,00||||||||0,00||0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||||||||||||
|T013AP|02|1000,00|0,000|0,00|170,00|0,00|0,00|0,00|0,00|00|5933|17,00||1000,00|0,00|
