RI0401RP                              2.00.00.028    MRI\RI04                      27/08/19  11:58:04
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:15
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
RI9999                                2.00.00.000    ri0401a                       27/08/19  11:58:16
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:16
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI478                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI477                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:17
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TCDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
TWDI456                               2.00.00.000    ri0401rp                      27/08/19  11:58:18
